time_step,id,id_leader,pos,vel,acc,lane,length
6.0,0,3,160.54000000000013,25.390000000000022,0.14000000000000057,3.0,4.0
6.0,1,-1,218.21400000000048,28.448000000000032,-0.3519999999999996,1.0,4.0
6.0,2,3,207.9344633230108,22.498323241296802,0.28386512566128574,2.0,13.0
6.0,3,-1,234.49000000000015,23.040000000000013,0.0,2.5,16.0
6.1,0,3,163.07970000000014,25.40400000000002,0.14000000000000057,3.0,4.0
6.1,1,-1,221.05704000000048,28.412800000000033,-0.3519999999999996,1.0,4.0
6.1,2,3,210.18571497276878,22.52670975386293,0.28386512566128574,2.0,13.0
6.1,3,-1,236.79400000000015,23.040000000000013,0.0,2.5,16.0
6.2,0,3,165.62080000000014,25.41800000000002,0.14000000000000057,3.0,4.0
6.2,1,-1,223.8965600000005,28.377600000000033,-0.3519999999999996,1.0,4.0
6.2,2,3,212.43980527378338,22.55509626642906,0.28386512566128574,2.0,13.0
6.2,3,-1,239.09800000000016,23.040000000000013,0.0,2.5,16.0
6.3,0,3,168.16330000000013,25.43200000000002,0.14000000000000057,3.0,4.0
6.3,1,-1,226.73256000000052,28.342400000000033,-0.3519999999999996,1.0,4.0
6.3,2,3,214.69673422605462,22.58348277899519,0.28386512566128574,2.0,13.0
6.3,3,-1,241.40200000000016,23.040000000000013,0.0,2.5,16.0
6.4,0,3,170.70720000000014,25.44600000000002,0.14000000000000057,3.0,4.0
6.4,1,-1,229.56504000000052,28.307200000000034,-0.3519999999999996,1.0,4.0
6.4,2,3,216.95650182958246,22.61186929156132,0.28386512566128574,2.0,13.0
6.4,3,-1,243.70600000000016,23.040000000000013,0.0,2.5,16.0
6.5,0,3,173.25250000000014,25.46000000000002,0.14000000000000057,3.0,4.0
6.5,1,-1,232.39400000000055,28.272000000000034,-0.3519999999999996,1.0,4.0
6.5,2,3,219.21910808436692,22.64025580412745,0.28386512566128574,2.0,13.0
6.5,3,-1,246.01000000000016,23.040000000000013,0.0,2.5,16.0
6.6,0,3,175.79920000000013,25.474000000000018,0.14000000000000057,3.0,4.0
6.6,1,-1,235.21944000000056,28.236800000000034,-0.3519999999999996,1.0,4.0
